;company_name;main_activity;address;company_city;postcode;country;clustered;clustered_unit_ecoinvent;ecoinvent;group;sector;subsector;sector_ecoinvent_delimited;sector_ecoinvent;co2_products;input_1;input_2;input_3;input_1_sector_ecoinvent_delimited;input_2_sector_ecoinvent_delimited;input_3_sector_ecoinvent_delimited;co2_input_1;co2_input_2;co2_input_3;companies_id;products_companies_id;products_id;delimited_products_id;delimited_id;clustered_delimited_id;clustered_id;main_activity_id;categories_id;categories_sector_ecoinvent_delimited_id;sector_ecoinvent_delimited_id;sector_ecoinvent_delimited_sector_ecoinvent_id;sector_ecoinvent_id
26;bst procontrol gmbh;manufacturer/ producer;industriestrasse 1 | 57482 wenden;wenden;57482;germany;regulation equipment, temperature;kg;ordinary transforming activity;food_related_products;tinned_foods;tinned_foods;agriculture & animal husbandry;agriculture & animal husbandry;55.18;hydraulic valve;indoor lighting;electrified rail machining systems;frozen_food;steel_metal_transformation;steel_metal_transformation;96;-0.76;88.16;bst-procontrol-gmbh_00000005104947-001;d2a29c315b80a81779889d7573c1e2bc906940de;726ad9b5f14f2afeea52a1578730f47ab0452df6;d77f0044a1f6b39338994708e3802aa4f422fa85;f3b053d54ba15652f0347bad58078c34b7367472;51ae26e0ac9ddf95576121e9e8b0efdc481f4118;f3b053d54ba15652f0347bad58078c34b7367472;fd62c01c0168c1f02250969af71e56bf0ea681f5;dee96d45b3c857539ba71f97dc84a1d3cd0a8b5f;f8a8c247157c10ab9247fcd4e0c60a93102d6d38;6cab14408b4e9298a6255076bc425621d67ffbb6;dcab748194be5b00a56a0ea7e618034f4374e08f;6cab14408b4e9298a6255076bc425621d67ffbb6
27;bst procontrol gmbh;manufacturer/ producer;industriestrasse 1 | 57482 wenden;wenden;57482;germany;regulation instruments, temperature;m3;ordinary transforming activity;glass_construction_materials;construction_materials;laths_plaster_base;minerals;waste treatment & recycling minerals;49.17;equipment for canning;brick-built kitchens;plastic nets;cars;steel_metal_transformation;frozen_food;25.71;49.19;56.26;bst-procontrol-gmbh_00000005104947-001;d2a29c315b80a81779889d7573c1e2bc906940de;726ad9b5f14f2afeea52a1578730f47ab0452df6;7eb005ba043186a0ba90ed9ae758f1acadbabe97;5b66471f30bd63fa577c8d579b61acc0cab75a70;753a183e641f89602403a203499098882a5bdfc9;5b66471f30bd63fa577c8d579b61acc0cab75a70;fd62c01c0168c1f02250969af71e56bf0ea681f5;c04fe39d1d77fd4ff317c300c22a47854f41b849;56f4c4b92be31bdb29265d4823a6eb2b9b15311d;b4d19a5eafe6de34ff8436e939e2f2b78171d1ab;e5a4bf2634ea608bff739f3e130e5380d561eb3f;74fef51b1964349ae595019ab0ea2ecde4f9d63f
28;bst procontrol gmbh;manufacturer/ producer;industriestrasse 1 | 57482 wenden;wenden;57482;germany;testing equipment;kg;ordinary transforming activity;food_related_products;meats;fresh_turkey;infrastructure & machinery;electronics infrastructure & machinery;29.6;heat-resistant cast iron;coffee imports;precision engineering hand tools, non-power;cars;frozen_food;steel_metals;-4.97;11.19;75.41;bst-procontrol-gmbh_00000005104947-001;78219c6f06967d0b3da21a88ac0cf199c791887d;21924b62505c4fd84b920e8be057c7752a7c960b;21924b62505c4fd84b920e8be057c7752a7c960b;21924b62505c4fd84b920e8be057c7752a7c960b;a1f989aeb1f590cf13b829d2aafc6286eba1b24c;21924b62505c4fd84b920e8be057c7752a7c960b;fd62c01c0168c1f02250969af71e56bf0ea681f5;ea4e6658e848139724e8f1cbdcf38c1973dc4c51;c8a80a35a8ce82079c175851d1d1dd5d5feae443;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;3944a4da30a794b1b7cbd8ace721ce54f953f770;447bb266a8b2946c7f3366989f40decd5c588404
29;galva 45;service provider;17 rue de la gare | 45300 escrennes;escrennes;45300;france;surface treatment;kg;not_mapped;food_related_products;oils_and_fats_edible;NA;agriculture & animal husbandry;agriculture & animal husbandry waste treatment & recycling;13.42;skating rinks installations;vertical pumps;sorting machine;cars;cars;steel_metals;47.99;17.03;62.9;galva-45_fra257577-00101;309d00103a7759a093c0d36b0989de1badef6387;6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0;6ef992f9c4559a34c63755b70965effca43e0550;261b9504ec63f5f85fd82a8a1863fa1af229e3da;284e9850249fb2fe5c8c3edb917332acd1c24106;261b9504ec63f5f85fd82a8a1863fa1af229e3da;20965c7bc5825cbd88568790902918bab186efab;2dc426545fc2493433755c20a2afc8e8dc59eaa5;ea20220787a0654b6ea2e918ea7afe940e7fe0ea;6cab14408b4e9298a6255076bc425621d67ffbb6;1eb68cb17e1deef2ab868c6bbef88892398a0a6c;f6a8f48bef7a83572d2222d3312ec8f3ff69d734
30;galva 45;service provider;17 rue de la gare | 45300 escrennes;escrennes;45300;france;surface coating;m3;not_mapped;food_related_products;offal;NA;infrastructure & machinery;wood infrastructure & machinery;15.8;table ornaments;asphalt cutting machines;communication, consultants;steel_metals;cars;steel_metal_transformation;73.58;47.26;-3.9;galva-45_fra257577-00101;309d00103a7759a093c0d36b0989de1badef6387;6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0;18749f682471ed7f6ff2a7f5d6f8116f590ec60a;fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07;76490967981e2e4be937f3abb4f78036e1ee4316;fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07;20965c7bc5825cbd88568790902918bab186efab;95bc226fc5464c0453f0b0d773870c4bfb7b89d9;5c8d24ac55b3c97b7f9945d64f23ac5df2e2a010;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;256ad95394df7f3e77c9f4b25fe5e3c77c61fa5e;6b3155381d80f78330805e1ad6e39a93994dabe6
31;getränke-roth-gmbh;missing;erlenweg 18 | 85452 moosinning;moosinning;85452;germany;liquors;kg;not_mapped;metallurgy_metalworking;steel_metal_transformation;forming_steels_and_metals;metals;metals electronics;51.7;fuel pumps;oat-based products;articulated shafts;frozen_food;steel_metal_transformation;steel_metal_transformation;14.05;8.94;8.96;getrankerothgmbh_deu430636-00101;280c3985bd6c76d49d05d56e447003137ff67d89;0539a2ca029a8b456ec557d1400c14effc9783fc;23c44fc667d6dc60b1bde6646f43a310a55183f2;d1ab86f1a5198db6138e085e02ee057d2ef9c5fc;b40b6b7f41947d5184513b610cb0f6c097d5d716;d1ab86f1a5198db6138e085e02ee057d2ef9c5fc;5a013c49508291c6816ac388f93a2c11973086ed;ef0cd8c3d9c1fa09d83a4bc0802fbef407b52f64;d825fa5ed8f92e7ebda9c9ef4976cbe6a3667afa;059cd1abf26b7bc46af1550003fa691c12a200a1;44427e8985dd5ff1573b30f2e5a228e10c30577c;37b3c6c2ee0b5c96340292f83467df52505574a7
32;getränke-roth-gmbh;missing;erlenweg 18 | 85452 moosinning;moosinning;85452;germany;spirits;kg;not_mapped;metallurgy_metalworking;steel_metal_transformation;pipelines;infrastructure & machinery;transport infrastructure & machinery;-1.35;industrial mezzanines;gardening machinery;leather for riding equipment;cars;steel_metal_transformation;cars;29.42;48.84;96.76;getrankerothgmbh_deu430636-00101;280c3985bd6c76d49d05d56e447003137ff67d89;0539a2ca029a8b456ec557d1400c14effc9783fc;6c2720d2cd1721314676829f2a39b68b72d0639e;2bdf3ecbc5f92c34088d5bdbf8474011b603ca42;1354160dc90978870049b70246981d6ae7d6bd1b;2bdf3ecbc5f92c34088d5bdbf8474011b603ca42;5a013c49508291c6816ac388f93a2c11973086ed;bf28c021c592e1e90b08e459e58cb68f1f7079b8;8463c0ef32c7acb0a127a98e22a2715c0ea246f3;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;77c8945b3502192bd2f3e98ca7d29be21b140b00;83ec5432af7996bd66a9922fd53ee550d4a388a1
33;getränke-roth-gmbh;missing;erlenweg 18 | 85452 moosinning;moosinning;85452;germany;drinks, soft;m3;not_mapped;glass_construction_materials;construction_materials;slabs_concrete;minerals;minerals cement & concrete;45.12;perfume wholesaler;ice-cream wafer biscuits;screw caps;frozen_food;steel_metal_transformation;cars;88.37;45.03;93.62;getrankerothgmbh_deu430636-00101;ed484b0bd85c08ffc3b9444b4512c88c50a69398;352651a899aa0a863805d1070ad191c1b4877dc9;352651a899aa0a863805d1070ad191c1b4877dc9;352651a899aa0a863805d1070ad191c1b4877dc9;585b8b1cc754de35a17eceda8338d6ddcaa7f295;352651a899aa0a863805d1070ad191c1b4877dc9;5a013c49508291c6816ac388f93a2c11973086ed;a6c8124b34255150464c65700d587bb18a1f0ed4;2ec5d548ee15f6e41797603c6c886d72fd7100a3;b4d19a5eafe6de34ff8436e939e2f2b78171d1ab;eba249ca6035692e7d00d0eddd90415928e45297;3e1187276c2f3c1a8d6f43e2638bb9625e440a9c
34;getränke-roth-gmbh;missing;erlenweg 18 | 85452 moosinning;moosinning;85452;germany;wines - france;kg;not_mapped;construction_public_works;equipment;stairs_spiral;infrastructure & machinery;infrastructure & machinery transport fuels;6.79;robot automation;welding supplies;speedometers;cars;cars;steel_metal_transformation;99.69;44.95;-2.05;getrankerothgmbh_deu430636-00101;92f571a4b788c9efcf494076dae7dec461fde1b7;67a2bebe6764cadb4d6a461fe33d667bed88fbbe;67a2bebe6764cadb4d6a461fe33d667bed88fbbe;67a2bebe6764cadb4d6a461fe33d667bed88fbbe;a6d4bc0fac5c6d25ab36047155163ced19a414ed;67a2bebe6764cadb4d6a461fe33d667bed88fbbe;5a013c49508291c6816ac388f93a2c11973086ed;961cddd52067dfcefa3bb4dd5b20a4091bc4c35c;631db72c67dc4ddc359ba360d3cc9089c38ad73d;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;20c14fc7205db2879efedab0f4c34e804f92bafd;cb13520f66f78996f4d2a635f225ed4fa08098df
35;paganelli auclair;missing;rue felicien vergier | 07430 davezieux;davezieux;7430;france;landscaping services;kg;not_mapped;mechanical_engineering_industry_equipment;food_industry_machines_equipment;distilling_machinery_and_equipment;infrastructure & machinery;infrastructure & machinery water supply;1.55;upright pianos;automotive upholstery workshops;electrolytic polishing;frozen_food;cars;steel_metal_transformation;75.15;53.86;94.92;paganelli-auclair_fra661849-00101;4b6fc462fc5aabe3bac9652451f73292db9b18f8;1d5949ab72dfd0637f34c705c065f22070d340dd;9907218e568f6f39e2e5f18d09ee2a2f63c52c7e;858935854faedd3e30323ac1ab3e7e4f9f83901d;b22127f878d6f1bccca6cd57160cbab2e51a8134;858935854faedd3e30323ac1ab3e7e4f9f83901d;5a013c49508291c6816ac388f93a2c11973086ed;30c8700907750d0e34b0f78a382172817f83f019;482722720ad7a9c2050aa5b9bb3bf015858f6812;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;89e16bf879234853ff276bda56f49654813745f1;74d086c8b051f315c1bd2dab8cb4d5d57473c67e
36;paganelli auclair;missing;rue felicien vergier | 07430 davezieux;davezieux;7430;france;gardening services;m3;not_mapped;mechanical_engineering_industry_equipment;agriculture_machines_equipment;drinking_troughs;infrastructure & machinery;infrastructure & machinery minerals;10.63;ballons;interleaf paper;sealing film;frozen_food;frozen_food;frozen_food;-1.4;11.61;36.46;paganelli-auclair_fra661849-00101;4b6fc462fc5aabe3bac9652451f73292db9b18f8;1d5949ab72dfd0637f34c705c065f22070d340dd;abe7516f5d2c9e0eadda2801313146436df01c48;c431714a185dafc5430f48ffb5dbbfd8992a6529;14a0c8c5a3ce66fdee8d39fc9f65b8dfbe54b971;c431714a185dafc5430f48ffb5dbbfd8992a6529;5a013c49508291c6816ac388f93a2c11973086ed;3ac07002ef73b08a883ff2af5e8741efa4df53f8;a7f61a0fe951583cfa3fad65d034d2225d108345;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;ddb1fb396c414766bce93cd6efa626f2c49c43d8;bcd9fd9fc1d4d1722145b24e07b738e6e53c1715
37;paganelli auclair;missing;rue felicien vergier | 07430 davezieux;davezieux;7430;france;open space amenities;kg;not_mapped;energy_raw_materials;energy;onshore_and_offshore_services;fuels;infrastructure & machinery fuels agriculture & animal husbandry;30.89;supermarket doors;oat milk;flexible cables;frozen_food;frozen_food;frozen_food;53.78;60.51;10.6;paganelli-auclair_fra661849-00101;c0cecf0fd0f66bfa4a14455256d08d459f71bf5f;707938a8d64b3ee8f879b2fb3c032c6ab4547dad;707938a8d64b3ee8f879b2fb3c032c6ab4547dad;707938a8d64b3ee8f879b2fb3c032c6ab4547dad;1394a26a921ab5bd5dd19ed324910425f18ef46d;707938a8d64b3ee8f879b2fb3c032c6ab4547dad;5a013c49508291c6816ac388f93a2c11973086ed;07395696c5db3cfaeff20564534cc6a33f9db40f;476a4b654f0425927459ba37888ab2634e2f49ff;7427777a09bebc7de3415910114643c3e6cc0740;db6f53ce0bd34a137cb31ae54d2dd84548b578aa;02bf01b56ab19757c165461d76ccc068bed0b586
38;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;machining;kg;not_mapped;food_related_products;frozen_foods;fruit_frozen_and_deep_frozen;agriculture & animal husbandry;infrastructure & machinery fuels agriculture & animal husbandry;60.08;functional dyes;water treatment plants for soft drinks;buying used books;steel_metal_transformation;steel_metals;steel_metal_transformation;16.93;43.49;95.88;alois-bauer_00000005061180-001;9fc44bc6b224f73b58e118da9304c89e2a4978c4;20d8631bd54d2c718a32a8cf80bc910b0eab0648;0f8b175ab8b86943684a5d0dc6a713e92fe0be8a;371c1d293c4af1c626cd10ac95b34b4492dd744d;84602a451bbe1ebbf7f3879a7adde4b3823a9990;371c1d293c4af1c626cd10ac95b34b4492dd744d;20965c7bc5825cbd88568790902918bab186efab;3d653f2164488f2b732b4bcb22abab96a82e6dff;98cfea4eabf3a53ac097737aca469a5e238679af;6cab14408b4e9298a6255076bc425621d67ffbb6;e25c674e35a5b7a88cf7b450ac2701640105582f;02bf01b56ab19757c165461d76ccc068bed0b586
39;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;surface treatment;m3;not_mapped;food_related_products;tinned_foods;pork_meats_tinned;agriculture & animal husbandry;agriculture & animal husbandry chemicals;61.51;industrial drives;apron conveyors;genuine parts;steel_metals;steel_metals;steel_metals;79.08;38.89;78.65;alois-bauer_00000005061180-001;e0da00d386ac48ec87d5a9684015d5c1059540c8;6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0;6ef992f9c4559a34c63755b70965effca43e0550;261b9504ec63f5f85fd82a8a1863fa1af229e3da;284e9850249fb2fe5c8c3edb917332acd1c24106;261b9504ec63f5f85fd82a8a1863fa1af229e3da;20965c7bc5825cbd88568790902918bab186efab;7e29dffab3496cce654e7bd78f37191f46377730;cb5de92efa33f001dc5d5306bd0ccf2ddb188f87;6cab14408b4e9298a6255076bc425621d67ffbb6;fc7b17f1fc771d28e879cd927476167d26e4dd3b;0d60252cd7fcb1e767a8546b1aa4489710082d3e
40;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;surface coating;kg;not_mapped;food_related_products;food_processing;liquorice;agriculture & animal husbandry;resource extraction minerals agriculture & animal husbandry;52.28;personalised transfers;trailer;industrial service;cars;cars;steel_metal_transformation;70.17;45.46;98.75;alois-bauer_00000005061180-001;e0da00d386ac48ec87d5a9684015d5c1059540c8;6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0;18749f682471ed7f6ff2a7f5d6f8116f590ec60a;fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07;76490967981e2e4be937f3abb4f78036e1ee4316;fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07;20965c7bc5825cbd88568790902918bab186efab;469937344921b6d3222ccb0c923654fa328e9eaf;69603a23b37f0056634950dbce7e334154969c8f;6cab14408b4e9298a6255076bc425621d67ffbb6;c1561082c1139ed474aa1476a2c169f1d8ba3bdf;275118c9b7bcb1c6f79a8d414d3521369df3805a
41;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;industrial building construction;kg;not_mapped;metallurgy_metalworking;steel_metal_transformation;industrial_sheet_metal_work;infrastructure & machinery;infrastructure & machinery chemicals agriculture & animal husbandry;1.92;bulbs;motor vehicle component;leather promotional products;steel_metal_transformation;steel_metal_transformation;frozen_food;34.78;73.42;-0.01;alois-bauer_00000005061180-001;2638e6c038102a9f4611b4701e3fb15e3bbc108a;8db880e9092b15e06b801998e7ca313ca291d864;8db880e9092b15e06b801998e7ca313ca291d864;8db880e9092b15e06b801998e7ca313ca291d864;bdaadc85fd778909c1502e488c48e31c8c72c7d4;8db880e9092b15e06b801998e7ca313ca291d864;20965c7bc5825cbd88568790902918bab186efab;c4f1e7c54b903f016850a53ba4ecdee7cf233a54;c02db75801f6cbabef47860d9519a5297e51d654;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;e3b09678f90025b926f0e1bdeb16a1a8047380be;efc96c8115c7fb530106ef3b936f078e1543d105
42;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;metal construction, lightweight;m3;not_mapped;metallurgy_metalworking;steel_metal_transformation;boilers_stainless_steel;infrastructure & machinery;wood infrastructure & machinery;21.57;plasma torches;adhesive tapes for the building trade;sliding frames;steel_metal_transformation;frozen_food;frozen_food;26.51;96.84;28.89;alois-bauer_00000005061180-001;f4bbfbe3f276842687db8c1c4d9aa4bacc3013ba;bd43b15e4d244625ec2dc63cd803f1e68520c1fb;bd43b15e4d244625ec2dc63cd803f1e68520c1fb;bd43b15e4d244625ec2dc63cd803f1e68520c1fb;5cd025807cf4782292e229bc0238633b2b9778d6;bd43b15e4d244625ec2dc63cd803f1e68520c1fb;20965c7bc5825cbd88568790902918bab186efab;8d926b734410de5ba68daa17089a14c1bc1b70f7;2e7dca08528a06c2061ffd6df50988f72a1572ba;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;256ad95394df7f3e77c9f4b25fe5e3c77c61fa5e;6b3155381d80f78330805e1ad6e39a93994dabe6
43;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;locks;kg;not_mapped;construction_public_works;public_works;terraces_and_grandstands;infrastructure & machinery;infrastructure & machinery chemicals agriculture & animal husbandry;68.25;fabric for technical use;house insurance in spain;great service guaranteed;cars;frozen_food;steel_metal_transformation;62.03;-3.82;29.76;alois-bauer_00000005061180-001;7041c78ccc3a21fbcf0ce2e4eaf13d1fcb788479;e076792bee168c3fabbd09b2c3e8a7f0b3443ecb;15039f48a302c81145283ef8a0167df2a682801d;f8190c4b88c5e4d12303fd181019f59b4f19984b;f198153a9231ad165112e4f0bc23910af6082c15;f8190c4b88c5e4d12303fd181019f59b4f19984b;20965c7bc5825cbd88568790902918bab186efab;84892582cc4b7ff4aa8e3accf19a2d45d0ffd94f;f19315e800346a49ca3ccfbc7b4335824872f563;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;e3b09678f90025b926f0e1bdeb16a1a8047380be;efc96c8115c7fb530106ef3b936f078e1543d105
44;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;bolt;kg;not_mapped;transport_related_services;sea_river_transport;marine_surveyors;transport;transport infrastructure & machinery;33.93;crane wheels;laser cutting service;titanium wire;cars;steel_metals;steel_metal_transformation;55.48;5.21;68.96;alois-bauer_00000005061180-001;7041c78ccc3a21fbcf0ce2e4eaf13d1fcb788479;e076792bee168c3fabbd09b2c3e8a7f0b3443ecb;ddef0cad245fa8c3877195216ff25679193501c4;9f39bd9c0fe93f4ad2cccf3c8a80993923020c57;16b5a5f6a527c23e14e92efa2488c772369bb63a;cfb20987c652f96645cbe938c75975711c90b160;20965c7bc5825cbd88568790902918bab186efab;147c1b4f65e43101a4331e91f089d0297b381a0e;b0531e77b07dcb115df89cb92fc8fde8756e6d81;a8e6012e4ab8ed7bac28ba6b0abff3465023afd2;55374e4537cc1d676a93e172578cdd4bba70a801;83ec5432af7996bd66a9922fd53ee550d4a388a1
45;alois bauer;service provider;marienweg 8 | 95703 plößberg;plößberg;95703;germany;keys;m3;not_mapped;construction_public_works;public_works;port_works;infrastructure & machinery;infrastructure & machinery electricity;13.37;cosmetic recipients;composite hoses;knife sharpening;steel_metal_transformation;steel_metal_transformation;steel_metal_transformation;91.72;56.55;36.71;alois-bauer_00000005061180-001;7041c78ccc3a21fbcf0ce2e4eaf13d1fcb788479;e076792bee168c3fabbd09b2c3e8a7f0b3443ecb;e2194e962034f21a2e895d9cda2dfb58eb71d878;5944ae25418ceabcf285dca1d721b77888dac89b;66416d5dcc7a6426e1ed13541a1a96cae1d529f5;5944ae25418ceabcf285dca1d721b77888dac89b;20965c7bc5825cbd88568790902918bab186efab;353a6f6d405c86ba5c6be1777842e31aa338823a;1f83c4db95b9e7f5d3bdc1afa7a7a691eb4ce9bc;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;23fd517ebc9cdaa989026e1a9f765a63435125c8;a634ca9c5517ebeef4f8aa96ba0fea4ee5a2d349
46;polomolo;service provider;annastr. 6 | 44809 herne;herne;44809;germany;agriculture;kg;not_mapped;glass_construction_materials;glass;anti_glare_screens_glass;minerals;infrastructure & machinery minerals;22.9;construction of railway lines;fine panel work;horizontal formwork;frozen_food;steel_metal_transformation;steel_metal_transformation;97.41;47.12;98.87;polomolo_00000005397061-722228001;b2762742446fdb5655a7a59884571dcb136fc2a0;e8e501a884f0bde4d95451ba2339887f1bfd1ded;af6989a0c9850a1d457a563c41d88a5de05bfe3c;96c842e9da8fd2e3d76890658ce7e43d08de90c2;6b7ffa187585f27e0f7509c8d9cf5dd198ccce1d;96c842e9da8fd2e3d76890658ce7e43d08de90c2;20965c7bc5825cbd88568790902918bab186efab;6accf30caf5fcba645af153df7b5797cef8c08f4;9d533c1607c46e85d8f6f7fe54bc51871bc80fc7;b4d19a5eafe6de34ff8436e939e2f2b78171d1ab;d5a1c7a326289644832f69a9ab1a4056e6e5bb3e;bcd9fd9fc1d4d1722145b24e07b738e6e53c1715
47;polomolo;service provider;annastr. 6 | 44809 herne;herne;44809;germany;products for beauticians;kg;not_mapped;agriculture_livestock;animals_livestock;calves_and_cattle_slaughter;infrastructure & machinery;infrastructure & machinery cement & concrete;80.21;industrial led lighting;turnkey recycling installations;drinking water fountain;steel_metal_transformation;cars;cars;13.21;97.66;94.02;polomolo_00000005397061-722228001;2edf5794aba55b4b055d12458dd0b7e0b973b56e;3f968c33018f97adef4d249948ff9406e299472b;3f968c33018f97adef4d249948ff9406e299472b;3f968c33018f97adef4d249948ff9406e299472b;aa2b233150ba7e2b3354abbe92fee03e89907e55;3f968c33018f97adef4d249948ff9406e299472b;20965c7bc5825cbd88568790902918bab186efab;90a8b2e3f96a3fb5cd7c9c7e7ad5f61dcbf38ea2;92b4bbfd73b54143672aa88f88304add2d4c2f8e;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;eb67478ae1b72436ea3c12e066450d6dce359d3e;9c1c9321bdbcf839f433f35990df76789e0f7f53
48;polomolo;service provider;annastr. 6 | 44809 herne;herne;44809;germany;security strong boxes;m3;not_mapped;vehicles_transport_equipment;material_equipment;roof_and_luggage_racks;infrastructure & machinery;infrastructure & machinery electricity;0.46;tubular structures;multi-touchsoftware;oversize tyre;steel_metals;cars;steel_metal_transformation;76.32;20.33;29.73;polomolo_00000005397061-722228001;575b0a9dace5c374634d4f7a36999be88b184871;0cf27c6d4a4e7570b1acbc29205c1144b8b9d3e7;0cf27c6d4a4e7570b1acbc29205c1144b8b9d3e7;0cf27c6d4a4e7570b1acbc29205c1144b8b9d3e7;4f8b52b3458df0c01d8e91322e73150c31286384;0cf27c6d4a4e7570b1acbc29205c1144b8b9d3e7;20965c7bc5825cbd88568790902918bab186efab;25385b2bfd7944046553050357200d226e1299bf;b7a34aa863ca673596973a833772c341b2084e1b;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;23fd517ebc9cdaa989026e1a9f765a63435125c8;a634ca9c5517ebeef4f8aa96ba0fea4ee5a2d349
49;polomolo;service provider;annastr. 6 | 44809 herne;herne;44809;germany;applicable eu law compliance planning;kg;not_mapped;metallurgy_metalworking;steel_metal_transformation;boilers_copper;metals;minerals metals;-1.27;sports flooring;steel plates;organic spelt;steel_metals;steel_metals;steel_metal_transformation;31.58;54.64;38.53;polomolo_00000005397061-722228001;088b16c1c25835eed5860ccdf08a431fe485c6fd;7c1e85901da8bb3e1ea1cc2f6f393a025d3b36de;7c1e85901da8bb3e1ea1cc2f6f393a025d3b36de;7c1e85901da8bb3e1ea1cc2f6f393a025d3b36de;55122642932f7be8f18ca1f4227a62a2d435e8ca;7c1e85901da8bb3e1ea1cc2f6f393a025d3b36de;20965c7bc5825cbd88568790902918bab186efab;5d8e92020da15a365b1974845fd10095a3b2faec;d3afa0b0d0eec4aab476320e801a62a6d7ebab56;059cd1abf26b7bc46af1550003fa691c12a200a1;de54c3760997b3028b999b7d0fc64e1831f5daff;751312a77d5ea086c67269becba2b80d8e73bade
50;polomolo;service provider;annastr. 6 | 44809 herne;herne;44809;germany;administrative law;kg;not_mapped;vehicles_transport_equipment;cycles;motorcycle_clothing;infrastructure & machinery;infrastructure & machinery electronics;35.94;t-head bolt;milk product;belt bags;steel_metals;steel_metal_transformation;frozen_food;76.69;43.59;68.78;polomolo_00000005397061-722228001;1363a7549997006218fb8c33a6d41eacf5eac646;d41550f4a0da5c230479c6f463f140903df07a98;d41550f4a0da5c230479c6f463f140903df07a98;d41550f4a0da5c230479c6f463f140903df07a98;d5142f8191ecb24267ae41a3f1d56e64240e8190;d41550f4a0da5c230479c6f463f140903df07a98;20965c7bc5825cbd88568790902918bab186efab;a4816f46fb137ed6fa2f170118e0adb611081abe;4d1c01abac735198dc8fd7d875e63f99850caf33;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;b85ccb7dcb47b1c02bb619a3425696028158a74e;79d47dda945a936b6c9cdf6cf3f63bc34bab8628
51;dohmen & holthausen gmbh;service provider;eibach 55 | 51789 lindlar;lindlar;51789;germany;air freight services;m3;not_mapped;food_related_products;dairy_products;milk_substitutes_for_babies;agriculture & animal husbandry;agriculture & animal husbandry fuels;75.51;minerals;almond nougat;general goods transportation;steel_metal_transformation;cars;frozen_food;20.15;77.65;55.1;dohmen-holthausen-gmbh_00000004851598-001;8a14b9407e03f0b2c7917a86ab7253b90eef339e;a0a71ee032916f7a40c2656b9d01b199fe1e6698;a0a71ee032916f7a40c2656b9d01b199fe1e6698;a0a71ee032916f7a40c2656b9d01b199fe1e6698;9176bcf9bf1e1796e43dad47ae89fda5094c4a8f;9d293d186a8d84bb67bb98d7b4a42276ec3b15f4;20965c7bc5825cbd88568790902918bab186efab;265a6e7d267bd12385629fc87d196fe5cec4dccd;b9fe7efcc9097b9f05a623372053538800c00ebe;6cab14408b4e9298a6255076bc425621d67ffbb6;8b159e8efdc1057791654a9aa80052822b2f4aeb;c96e7198a07bf3f136911c5c462f2a6ae0973572
52;dohmen & holthausen gmbh;service provider;eibach 55 | 51789 lindlar;lindlar;51789;germany;international freight;kg;not_mapped;vehicles_transport_equipment;vehicles_special_construction_and_equipment;NA;infrastructure & machinery;infrastructure & machinery fuels;63.45;protection devices for transformers;bridge crane hire;steel balls with minus tolerances;frozen_food;steel_metals;frozen_food;28.83;40.6;-4.22;dohmen-holthausen-gmbh_00000004851598-001;57277b86fdce2112b0b539212f0308f78211ad0b;e5e4f7c4f56d6ddcca6b2ee50dd146b171cf39cd;e5e4f7c4f56d6ddcca6b2ee50dd146b171cf39cd;e5e4f7c4f56d6ddcca6b2ee50dd146b171cf39cd;fb6e8e6e61a63ba4625f5e05eab70bb2874239c3;e5e4f7c4f56d6ddcca6b2ee50dd146b171cf39cd;20965c7bc5825cbd88568790902918bab186efab;5b42f78185b410d766de33897476c3e987e91f0e;806360c97799b0b7b98b47396050214088589df9;fff49bd7f46c38c28dc6cbdcddf38daa3688823a;a5de22ddd2299135d518accf37673eae0f217ad5;0c0ea7be108e30647b9c3a64f13cb76977d6bf0a
